prompt_id,prompt,category,difficulty,expected_reasoning,prompt_length,word_count,estimated_input_tokens,contains_code,contains_math,contains_json,contains_markdown,contains_numbers,contains_question,reasoning_score,technical_complexity,reasoning_depth,task_complexity,constraint_complexity,context_complexity,complexity_score,local_latency_ms,remote_latency_ms,local_cost,remote_cost,local_quality_score,remote_quality_score,label
reasoning_029,"If all dogs are mammals and all mammals are warm-blooded animals, does it follow that all dogs are warm-blooded? State the syllogism logic.",reasoning,easy,low,139,23,35,0,0,0,0,0,1,1,0.0,0.0,0.25,0.0,0.0693,0.068,3295,2611,0.0,0.001277,0.4706,0.8941,REMOTE
reasoning_030,Identify the missing word: Light is to Dark as Knowledge is to ____. Explain the reasoning behind your choice.,reasoning,easy,low,110,19,28,0,0,0,0,0,1,4,0.0,0.2625,0.86,0.0,0.0611,0.4079,3096,2593,0.0,0.00223,0.4261,0.92,REMOTE
reasoning_031,Analyze the pros and cons of implementing a four-day work week for employees in a corporate office setting.,reasoning,easy,low,107,18,27,0,0,0,0,0,0,4,0.0,0.455,0.65,0.0,0.0596,0.4015,3140,3285,0.0,0.008537,0.3677,0.9833,REMOTE
reasoning_032,"If some apples are red and all red fruits are sweet, is it logical to conclude that all apples are sweet? Explain why or why not.",reasoning,easy,low,129,26,33,0,0,0,0,0,1,3,0.0,0.315,0.48,0.0,0.067,0.2916,3162,2658,0.0,0.002662,0.3724,0.9684,REMOTE
reasoning_033,Explain the cause-and-effect relationship between rising global temperatures and rising sea levels in simple terms.,reasoning,easy,low,115,15,29,0,0,0,0,0,1,2,0.0,0.0,0.58,0.0,0.0626,0.2143,3008,2776,0.0,0.003322,0.3771,0.98,REMOTE
reasoning_034,"Determine if this argument is valid: 'If you study hard, you pass tests. You passed the test, therefore you studied hard.'",reasoning,easy,low,122,21,31,0,0,0,0,0,0,3,0.0,0.0,0.78,0.0,0.0646,0.286,3222,2852,0.0,0.003028,0.3839,0.95,REMOTE
reasoning_035,"If a train leaves Station A heading east at 60 mph, and another leaves Station B heading west at 80 mph, explain the logical steps to find where they meet.",reasoning,easy,low,155,30,39,0,0,0,0,1,1,2,0.0,0.0,0.48,0.0,0.0757,0.1801,3489,3397,0.0,0.007028,0.3714,0.9,REMOTE
reasoning_036,"Explain the reasoning behind why traffic lights use red, yellow, and green colors worldwide.",reasoning,easy,low,92,14,23,0,0,0,0,0,1,3,0.0,0.2625,0.48,0.0,0.0535,0.2713,3146,9843,0.0,0.005857,0.4225,0.9143,LOCAL
reasoning_037,Analyze why companies collect user feedback after releasing a new product features list.,reasoning,easy,low,88,13,22,0,0,0,0,0,1,3,0.0,0.245,0.65,0.0,0.0519,0.3256,3231,5627,0.0,0.007535,0.4818,0.9539,REMOTE
reasoning_038,"If A is north of B, and B is west of C, what direction is C relative to A? Explain the spatial reasoning step-by-step.",reasoning,easy,low,118,24,30,0,0,0,0,0,1,3,0.0,0.2625,0.48,0.0,0.063,0.2724,3178,5125,0.0,0.001535,0.4139,0.921,REMOTE
reasoning_039,Analyze the potential consequences of skipping regular software updates on a personal computer.,reasoning,easy,low,95,13,24,0,0,0,0,0,0,4,0.0,0.2646,0.65,0.1,0.0551,0.3501,2927,3065,0.0,0.00622,0.5447,0.9769,REMOTE
reasoning_040,"A person has to cross a river with a wolf, a goat, and a cabbage. If left alone, wolf eats goat, goat eats cabbage. Explain the logical constraints.",reasoning,easy,low,148,28,37,0,0,0,0,0,1,2,0.0,0.0,0.48,0.0,0.0718,0.1796,3421,3027,0.0,0.004922,0.2826,0.9368,REMOTE
reasoning_041,"A detective examines a crime scene where exactly one of three suspects (John, Alice, and Bob) is guilty. John says: 'Alice did it.' Alice says: 'I did not do it.' Bob says: 'I did not do it.' If exactly one statement is true, who is guilty? Reason step-by-step.",reasoning,medium,medium,261,48,66,0,0,0,0,0,1,3,0.0,0.4224,0.35,0.2,0.104,0.322,3771,2611,0.0,0.002185,0.3504,0.9344,REMOTE
reasoning_042,Analyze the second-order economic and social implications if a major city decides to make all public transportation completely free of charge.,reasoning,medium,medium,142,21,36,1,0,0,0,0,0,3,0.0,0.245,0.65,0.0,0.0723,0.3279,3263,3929,0.0,0.01126,0.4842,0.9455,REMOTE
reasoning_043,Compare and contrast the utilitarian ethical framework with the deontological framework. How would each resolve a scenario where a self-driving car must choose between saving passengers or pedestrians?,reasoning,medium,medium,201,28,51,0,0,0,0,0,1,5,0.0,0.6507,0.75,0.12,0.1788,0.5413,3227,5555,0.0,0.007977,0.3714,0.9539,REMOTE
reasoning_044,Evaluate the trade-offs of using a monolithic architecture versus a microservices architecture for a scaling startup with a team of 15 engineers.,reasoning,medium,medium,145,22,37,0,0,0,0,1,0,7,0.9,0.7,0.65,0.0,0.3478,0.7403,3273,10041,0.0,0.010873,0.3627,0.9333,LOCAL
reasoning_045,"A box contains three cards: one red on both sides, one black on both sides, and one red on one side and black on the other. You draw a card and see it has a red face. What is the probability that the other side is also red? Explain.",reasoning,medium,medium,232,49,58,0,0,0,0,0,1,2,0.0,0.0,0.5,0.0,0.0954,0.1895,3798,2949,0.0,0.004645,0.2789,0.9143,REMOTE
reasoning_046,"Analyze the root causes of the 2008 global financial crisis, focusing on the feedback loops created by mortgage-backed securities and credit default swaps.",reasoning,medium,medium,155,23,39,0,0,0,0,1,0,3,0.1875,0.378,0.65,0.0,0.0763,0.3475,3216,3245,0.0,0.008247,0.3465,0.9591,REMOTE
reasoning_047,"Evaluate the argument that artificial intelligence will create more jobs than it displaces. What are the key assumptions, and what counterfactual scenarios should be considered?",reasoning,medium,medium,177,25,45,0,0,0,0,0,1,3,0.0,0.2646,0.65,0.0,0.0838,0.3362,3210,10550,0.0,0.009462,0.4498,1.0,LOCAL
reasoning_048,Explain the tragedy of the commons using the example of overfishing in international waters. Suggest two policy interventions that could mitigate this problem based on game theory.,reasoning,medium,medium,180,27,45,0,0,0,0,0,1,2,0.0,0.0,0.48,0.0,0.0838,0.181,3441,5830,0.0,0.009513,0.3185,0.9375,REMOTE
reasoning_049,"In a certain town, 80% of cabs are Blue and 20% are Green. A witness identifies a cab in a hit-and-run as Green. Under identical lighting, the witness correctly identifies colors 85% of the time. What is the probability the cab was Green?",reasoning,medium,medium,238,43,60,0,0,0,0,1,1,2,0.0,0.0,0.5,0.0,0.0984,0.1898,3560,18425,0.0,0.00267,0.2711,0.88,LOCAL
reasoning_050,"Explain the concept of opportunity cost in personal finance decisions, using the choice between buying a house and investing the down payment in the stock market.",reasoning,medium,medium,162,26,41,0,0,0,0,0,1,3,0.0,0.2975,0.48,0.1,0.0788,0.3038,3350,3068,0.0,0.006763,0.3888,0.9863,REMOTE
reasoning_051,Analyze the potential unintended consequences of implementing rent control policies in a highly populated urban area. Trace the effects on housing supply and quality.,reasoning,medium,medium,166,24,42,0,0,0,0,0,0,3,0.0,0.291,0.65,0.0,0.0801,0.3452,3262,3506,0.0,0.010305,0.4878,0.9739,REMOTE
reasoning_052,Evaluate the logical consistency of this statement: 'No one goes to that restaurant anymore because it is always too crowded.' Under what definitions could it make sense?,reasoning,medium,medium,170,27,43,0,0,0,0,0,1,3,0.0,0.245,0.65,0.0,0.0813,0.3289,3146,3068,0.0,0.004877,0.4277,0.9444,REMOTE
reasoning_053,Compare the effectiveness of carbon taxation versus cap-and-trade systems for reducing industrial carbon emissions. Analyze the incentives created for innovation.,reasoning,medium,medium,162,20,41,0,0,0,0,0,0,4,0.0,0.455,0.65,0.0,0.0788,0.4036,3195,5970,0.0,0.011053,0.4082,0.9368,REMOTE
reasoning_054,Explain how the prisoner's dilemma applies to advertising spend decisions between two competing smartphone brands. What is the Nash equilibrium?,reasoning,medium,medium,144,20,36,0,0,0,0,0,1,2,0.0,0.0,0.48,0.0,0.0723,0.1797,3028,10181,0.0,0.00777,0.3142,0.9526,LOCAL
reasoning_055,"A puzzle states: Alice's father has five daughters: Nana, Nene, Nini, Nono. What is the name of the fifth daughter? Explain the cognitive trap in this riddle.",reasoning,medium,medium,158,27,40,0,0,0,0,0,1,2,0.0,0.0,0.48,0.0,0.0776,0.1803,3504,4857,0.0,0.00207,0.3231,0.976,REMOTE
reasoning_056,Evaluate the trade-offs of switching from password-based authentication to passwordless (biometrics and passkeys) for an enterprise organization with 5000 employees.,reasoning,medium,medium,165,20,42,0,0,0,0,1,0,5,0.0,0.7,0.65,0.0,0.1959,0.5045,3059,3476,0.0,0.012285,0.4061,0.9863,REMOTE
reasoning_057,Analyze the systemic feedback loops involved in the 'wage-price spiral' inflation scenario. How do consumer expectations affect the duration of inflation?,reasoning,medium,medium,154,21,39,0,0,0,0,0,1,3,0.0,0.2646,0.65,0.0,0.0763,0.3354,3086,9831,0.0,0.007228,0.2984,0.921,LOCAL
reasoning_058,"If a card has a number on one side and a color on the other. Rule: 'If a card has an even number, the other side is Red.' You see four cards: '8', '5', 'Red', 'Blue'. Which cards must you flip to test the rule?",reasoning,medium,medium,210,45,53,0,0,0,0,1,1,1,0.0,0.0,0.25,0.12,0.0906,0.0841,3726,2559,0.0,0.002252,0.4154,0.9344,REMOTE
reasoning_059,"Analyze the arguments for and against raising the federal minimum wage to $15 per hour, considering local purchasing power differences across states.",reasoning,medium,medium,149,22,38,0,0,0,0,1,0,3,0.0,0.245,0.65,0.0,0.075,0.3282,3218,3340,0.0,0.009575,0.4132,0.9714,REMOTE
reasoning_060,"Explain the Lindy effect and how it applies to estimating the future lifespan of technologies, books, and institutions compared to biological organisms.",reasoning,medium,medium,152,22,38,0,0,0,0,0,1,3,0.0,0.245,0.58,0.0,0.075,0.3032,3200,3157,0.0,0.007745,0.3034,0.9368,REMOTE
reasoning_061,"In a complex murder investigation, three suspects are interviewed. Alice says: 'Bob is guilty and Charlie is innocent.' Bob says: 'If Alice is guilty, then Charlie is guilty.' Charlie says: 'I am innocent, but at least one of the others is guilty.' If the innocent always tell the truth and the guilty always lie, determine who is guilty and who is innocent. Reason step-by-step.",reasoning,hard,high,379,64,95,0,0,0,0,0,1,5,0.0,0.4577,0.88,0.0,0.1291,0.4925,3988,18797,0.0,0.004908,0.3311,0.9025,LOCAL
reasoning_062,"Analyze the systemic risks of a centralized vs decentralized database architecture for managing health records across 50 independent hospital systems. Detail the trade-offs in write performance, consensus latency, network partition tolerance (CAP theorem), and compliance (HIPAA).",reasoning,hard,high,280,36,70,0,0,0,0,1,0,6,0.5764,0.7,0.65,0.0,0.2401,0.6161,3541,3782,0.0,0.011705,0.4044,0.9583,REMOTE
reasoning_063,Critically evaluate the Newcomb's Paradox in decision theory. Contrast the arguments of the one-boxer (expected utility maximization) with the two-boxer (causal decision theory). Which strategy is optimal under perfect predictor assumptions?,reasoning,hard,high,241,31,61,0,0,0,0,0,1,4,0.0,0.455,0.65,0.0,0.1017,0.4063,3461,3480,0.0,0.010502,0.3227,0.9667,REMOTE
reasoning_064,"Evaluate the second-order geopolitical and macroeconomic consequences of transitioning the global reserve currency from USD to a decentralized basket of digital assets, tracking effects on debt pricing and trade balances.",reasoning,hard,high,221,30,56,0,0,0,0,0,0,3,0.0,0.2646,0.65,0.0,0.0964,0.3377,3204,5730,0.0,0.01039,0.4382,0.9679,REMOTE
reasoning_065,"A logic grid puzzle contains 5 houses of different colors, inhabited by men of different nationalities, who drink different beverages, smoke different cigars, and keep different pets. One house owner drinks tea; the Swede keeps dogs. Solve for who owns the fish, showing complete steps.",reasoning,hard,high,286,45,72,0,1,0,0,1,1,3,0.0,0.0,0.84,0.0,0.1125,0.3129,3460,20064,0.0,0.01959,0.3013,0.8895,LOCAL
reasoning_066,"Analyze the ethical, legal, and systemic safety implications of deploying autonomous weapons systems equipped with computer vision for target selection. Address accountability gaps and human-in-the-loop overrides.",reasoning,hard,high,213,26,54,0,0,0,0,0,0,3,0.0,0.291,0.65,0.0,0.0942,0.3468,3396,10040,0.0,0.011045,0.4411,0.9889,LOCAL
reasoning_067,"Critically analyze the trolley problem variants (fat man, loop variant) through the lens of Double Effect Principle and Utilitarian calculus. Explain the cognitive dissonance that arises between scenarios.",reasoning,hard,high,205,28,52,0,1,0,0,0,1,4,0.0,0.2741,0.73,0.0,0.092,0.3691,3559,10637,0.0,0.01197,0.3087,0.9654,LOCAL
reasoning_068,"Explain the mathematical and logical structures of Godel's First Incompleteness Theorem. Detail the diagonal lemma, the construction of the Godel sentence, and explain why consistency implies unprovability within formal arithmetic.",reasoning,hard,high,231,30,58,0,0,0,0,0,1,2,0.0,0.0,0.48,0.0,0.0978,0.1826,3717,18943,0.0,0.008225,0.3211,0.9625,LOCAL
reasoning_069,Evaluate the impact of high-frequency trading (HFT) algorithms on financial market liquidity and price discovery. Does HFT increase systemic volatility during market stress? Analyze feedback loops and flash crashes.,reasoning,hard,high,215,29,54,0,0,0,0,0,1,4,0.2902,0.4914,0.65,0.0,0.0942,0.4235,3484,3252,0.0,0.010015,0.3744,0.9667,REMOTE
reasoning_070,"A puzzle states: You are at a fork in the road where one path leads to safety and the other to danger. Two guards stand there: one always lies, the other always tells the truth. You don't know who is who. You can ask exactly one question to one guard. What is the question?",reasoning,hard,high,273,54,69,0,0,0,0,0,1,3,0.0,0.315,0.4,0.16,0.108,0.2951,3692,18004,0.0,0.002403,0.3715,0.8703,LOCAL
reasoning_071,Analyze the mechanisms of the 'tragedy of the horizon' regarding long-term climate change mitigation within democratic political systems. Trace the incentives of short election cycles on long-term capital allocation.,reasoning,hard,high,216,29,54,0,0,0,0,0,0,3,0.0,0.245,0.65,0.0,0.0937,0.3304,3508,3477,0.0,0.010915,0.281,0.925,REMOTE
reasoning_072,Evaluate the causal claims in the debate between inflation being caused by corporate profit-seeking ('greedflation') versus expansionary monetary policy. Trace how supply-side shocks and demand-pull mechanisms interact.,reasoning,hard,high,219,27,55,0,0,0,0,0,1,3,0.0,0.245,0.65,0.0,0.0953,0.3305,3322,3242,0.0,0.010278,0.3495,0.9483,REMOTE
reasoning_073,Explain the difference between causal inference and correlation using structural causal models (SCMs) and Pearl's do-calculus. Show how adjusting for a confounder differs from adjusting for a mediator or collider.,reasoning,hard,high,213,30,54,0,1,0,0,0,1,3,0.0,0.315,0.58,0.0,0.0942,0.3304,3344,3919,0.0,0.012925,0.3745,0.9539,REMOTE
reasoning_074,Evaluate the implications of the halting problem in computer science on the feasibility of writing a perfect static analysis tool that guarantees memory safety and deadlock absence in arbitrary multi-threaded programs.,reasoning,hard,high,218,31,55,1,0,0,0,0,0,6,0.95,0.2646,0.65,0.0,0.1768,0.5675,3214,3171,0.0,0.008048,0.3268,0.9571,REMOTE
reasoning_075,"Analyze the systemic feedback loops between algorithmically curated news feeds, confirmation bias, polarization, and social instability. Detail how optimization metrics (engagement) drive systemic behavior.",reasoning,hard,high,206,24,52,0,0,0,0,0,1,4,0.36,0.291,0.65,0.0,0.1876,0.4019,3333,18587,0.0,0.01018,0.4337,0.9739,LOCAL
reasoning_076,"A game of Russian Roulette is played with a 6-chamber revolver containing 2 consecutive bullets. The first player spins, pulls the trigger, and survives. Should the second player pull the trigger directly or spin the chamber first? Calculate probabilities.",reasoning,hard,high,256,39,64,0,0,0,0,1,1,3,0.0,0.0,0.78,0.0,0.1039,0.2904,3687,9971,0.0,0.00624,0.3578,0.9129,LOCAL
reasoning_077,"Critically analyze the arguments surrounding the 'simulation hypothesis'. Evaluate Bostrom's trilemma and explain the physical, computing, and logical assumptions required for the probability of us living in a simulation to be high.",reasoning,hard,high,232,32,58,0,0,0,0,0,1,4,0.175,0.455,0.83,0.0,0.0985,0.4079,3530,3635,0.0,0.012775,0.3046,0.9143,REMOTE
